#      date    value 
 2020-09-28 0.9182529 
 2020-09-29 1.050685 
 2020-09-30 0.7909155 
 2020-10-01 0.7562416 
 2020-10-02 0.7100073 
 2020-10-03 0.6819093 
 2020-10-04 0.7055531 
 2020-10-05 0.744338 
 2020-10-06 0.6952959 
 2020-10-07 0.6619027 
 2020-10-08 0.6457143 
 2020-10-09 0.6403083 
 2020-10-10  0.64001 
 2020-10-11 0.6388618 
 2020-10-12 0.6288404 
 2020-10-13 0.6462517 
 2020-10-14 0.6303833 
 2020-10-15 0.7463021 
 2020-10-16 0.9251899 
 2020-10-17 0.7447298 
 2020-10-18 0.6850278 
 2020-10-19 1.232767 
 2020-10-20 1.186832 
 2020-10-21 7.883717 
 2020-10-22 3.075013 
 2020-10-23 1.142193 
 2020-10-24 0.8555529 
 2020-10-25 0.6820881 
 2020-10-26 0.6423123 
 2020-10-27 1.221916 
 2020-10-28 0.9076877 
 2020-10-29 9.637881 
 2020-10-30 4.216566 
 2020-10-31 1.250086 
 2020-11-01 0.7342979 
 2020-11-02 0.5896028 
 2020-11-03 0.5408713 
 2020-11-04 0.5227183 
 2020-11-05 0.5150761 
 2020-11-06 0.5114284 
 2020-11-07  0.50657 
 2020-11-08 0.5004625 
 2020-11-09 0.4956686 
 2020-11-10 0.4915659 
 2020-11-11 0.499038 
 2020-11-12 0.4933844 
 2020-11-13 0.4839259 
 2020-11-14 0.5139232 
 2020-11-15 3.287906 
 2020-11-16 2.159475 
 2020-11-17 0.9246667 
 2020-11-18  0.60891 
 2020-11-19 0.5077338 
 2020-11-20 0.4730278 
 2020-11-21 0.8220155 
 2020-11-22 2.376428 
 2020-11-23 1.815894 
 2020-11-24 1.062644 
 2020-11-25 2.463932 
 2020-11-26 2.529994 
 2020-11-27  1.06339 
 2020-11-28 0.6375123 
 2020-11-29 0.5031028 
 2020-11-30 0.9474142 
 2020-12-01 0.8211165 
 2020-12-02 0.5825195 
 2020-12-03 0.485182 
 2020-12-04 0.4496723 
 2020-12-05 0.4384047 
 2020-12-06 0.4360296 
 2020-12-07 0.434866 
 2020-12-08 0.4355488 
 2020-12-09 0.4676358 
 2020-12-10 0.4864517 
 2020-12-11 0.4841016 
 2020-12-12 2.670351 
 2020-12-13 1.669397 
 2020-12-14 0.8309125 
 2020-12-15  0.58059 
 2020-12-16 0.4952723 
 2020-12-17 0.4694168 
 2020-12-18 0.4675076 
 2020-12-19 0.5308767 
 2020-12-20 0.5921543 
 2020-12-21 0.7421495 
 2020-12-22 1.275795 
 2020-12-23 1.289941 
 2020-12-24 2.275475 
 2020-12-25  1.22708 
 2020-12-26 0.7180586 
 2020-12-27 0.5829071 
 2020-12-28 1.060205 
 2020-12-29 0.855931 
 2020-12-30 2.353462 
